,Dataset Name,Cross Validation,Algorithm Name,Accuracy,TPR,FPR,Precision,AUC,AUPRC,Training Time,Inference Time
14,Meta,8,Snapshot Ensemble,0.9,1.0,1.0,0.9,0.2311111111111108,0.3577466538178711,218.1892409324646,166.51133060455322
15,Meta,8,RandomForest,0.44,0.4888888888888889,1.0,0.8148148148148148,0.2444444444444442,0.5364013266998341,0.6647615432739258,1.051802635192871
16,Meta,9,Snapshot Ensemble,0.6875,0.6511627906976745,0.0,1.0,0.8418604651162788,0.9080491200174112,146.7579379081726,242.7138388156891
17,Meta,9,RandomForest,0.25,0.1627906976744186,0.0,1.0,0.5813953488372093,0.7906976744186046,0.5064113140106201,0.7885843515396118
18,Meta,10,Snapshot Ensemble,0.8214285714285714,1.0,1.0,0.8214285714285714,0.8695652173913043,0.8430931701978963,88.43453669548035,101.63164990288873
19,Meta,10,RandomForest,0.8214285714285714,1.0,1.0,0.8214285714285714,0.5,0.75,0.1370270252227783,0.3862040383475167
0,NO2,1,Snapshot Ensemble,0.48,0.0,0.04,0.0,0.4992,0.4148979591836735,583.0931599140167,674.8173570632935
1,NO2,1,RandomForest,0.7,0.6,0.2,0.75,0.7000000000000002,0.775,5.455167293548584,6.348843574523926
2,NO2,2,Snapshot Ensemble,0.52,0.16,0.12,0.5714285714285714,0.5247999999999999,0.5469523809523809,461.20301508903503,995.3176641464232
3,NO2,2,RandomForest,0.66,0.6,0.28,0.6818181818181818,0.6599999999999999,0.7409090909090909,7.099529027938843,10.977616310119627
4,NO2,3,Snapshot Ensemble,0.54,0.76,0.68,0.5277777777777778,0.6224000000000001,0.7330080624015612,525.4180433750153,746.3387870788574
5,NO2,3,RandomForest,0.6,0.48,0.28,0.631578947368421,0.6,0.6857894736842105,4.325854301452637,5.7727766036987305
6,NO2,4,Snapshot Ensemble,0.52,0.04,0.0,1.0,0.5,0.7451020408163266,464.050657749176,815.5507230758667
7,NO2,4,RandomForest,0.72,0.72,0.28,0.72,0.72,0.79,5.24034571647644,9.13930892944336
8,NO2,5,Snapshot Ensemble,0.5,1.0,1.0,0.5,0.5,0.7451020408163266,405.251296043396,387.9064512252808
9,NO2,5,RandomForest,0.62,0.52,0.28,0.65,0.62,0.705,2.487416505813598,3.95775318145752
10,NO2,6,Snapshot Ensemble,0.5,0.0,0.0,0.0,0.5,0.75,431.1713860034943,550.0195932388306
11,NO2,6,RandomForest,0.74,0.88,0.4,0.6875,0.74,0.8137500000000001,3.475421667098999,4.539361000061035
12,NO2,7,Snapshot Ensemble,0.4,0.0,0.2,0.0,0.4,0.25,309.7854480743408,705.3558778762817
13,NO2,7,RandomForest,0.76,0.8,0.28,0.7407407407407407,0.76,0.8203703703703703,4.236929178237915,6.199817657470703
14,NO2,8,Snapshot Ensemble,0.48,0.04,0.08,0.3333333333333333,0.4816,0.4399999999999999,404.541588306427,586.2037801742554
15,NO2,8,RandomForest,0.66,0.76,0.44,0.6333333333333333,0.6600000000000001,0.7566666666666667,3.619797468185425,4.730234146118164
16,NO2,9,Snapshot Ensemble,0.52,1.0,0.96,0.5102040816326531,0.52,0.7551020408163265,242.83590412139893,628.8889837265015
17,NO2,9,RandomForest,0.64,0.68,0.4,0.6296296296296297,0.64,0.7348148148148149,4.2642693519592285,6.326985359191895
18,NO2,10,Snapshot Ensemble,0.5,0.0384615384615384,0.0,1.0,0.5592948717948718,0.7700668896321069,340.37832164764404,498.41962337493896
19,NO2,10,RandomForest,0.6,0.7307692307692307,0.5416666666666666,0.59375,0.5945512820512824,0.7198459600852549,3.399799108505249,4.324860572814941
0,Pima,1,Snapshot Ensemble,0.7272727272727273,0.5925925925925926,0.2,0.6153846153846154,0.7844444444444447,0.7842115218459438,835.5296578407288,585.8869428758497
1,Pima,1,RandomForest,0.7142857142857143,0.6666666666666666,0.26,0.5806451612903226,0.7033333333333336,0.7763788968824941,6.101545810699463,5.0722035494717685
2,Pima,2,Snapshot Ensemble,0.7662337662337663,0.4814814814814814,0.08,0.7647058823529411,0.8474074074074075,0.8654598742697299,709.1517832279205,484.36304191490274
3,Pima,2,RandomForest,0.7662337662337663,0.5925925925925926,0.14,0.6956521739130435,0.7262962962962963,0.8025970864696852,4.769580125808716,4.293036151241947
4,Pima,3,Snapshot Ensemble,0.7662337662337663,0.6666666666666666,0.18,0.6666666666666666,0.8444444444444447,0.7965090822425329,583.0244801044464,555.901050567627
5,Pima,3,RandomForest,0.7532467532467533,0.5925925925925926,0.16,0.6666666666666666,0.7162962962962964,0.7918489355497229,5.943995237350464,4.968816583806818
6,Pima,4,Snapshot Ensemble,0.7272727272727273,0.6296296296296297,0.22,0.6071428571428571,0.7762962962962965,0.7050280325075148,549.257050037384,488.5818308049982
7,Pima,4,RandomForest,0.6753246753246753,0.5555555555555556,0.26,0.5357142857142857,0.6477777777777779,0.7294883439297608,5.559147357940674,4.175858064131304
8,Pima,5,Snapshot Ensemble,0.7272727272727273,0.4444444444444444,0.12,0.6666666666666666,0.8029629629629631,0.8171228999066211,527.1593201160431,379.72367893565786
9,Pima,5,RandomForest,0.7142857142857143,0.4074074074074074,0.12,0.6470588235294118,0.6437037037037036,0.7380878069080317,4.711113452911377,4.596341740001332
10,Pima,6,Snapshot Ensemble,0.7662337662337663,0.5555555555555556,0.12,0.7142857142857143,0.843703703703704,0.8420890533987292,530.0299460887909,403.2341659843148
11,Pima,6,RandomForest,0.7922077922077922,0.6296296296296297,0.12,0.7391304347826086,0.7548148148148149,0.8273678817157077,3.881835699081421,3.152670798363624
12,Pima,7,Snapshot Ensemble,0.8051948051948052,0.6296296296296297,0.1,0.7727272727272727,0.8303703703703705,0.808930708350039,395.9876620769501,415.78258786882674
13,Pima,7,RandomForest,0.8051948051948052,0.5925925925925926,0.08,0.8,0.7562962962962962,0.8386767825093815,4.443646669387817,3.336435788637632
14,Pima,8,Snapshot Ensemble,0.8181818181818182,0.6666666666666666,0.1,0.782608695652174,0.9133333333333334,0.8992441303009688,337.0602240562439,272.0789878399341
15,Pima,8,RandomForest,0.8311688311688312,0.6666666666666666,0.08,0.8181818181818182,0.7933333333333333,0.8630952380952381,2.763969659805298,2.606289727347238
16,Pima,9,Snapshot Ensemble,0.7236842105263158,0.5,0.16,0.6190476190476191,0.8576923076923078,0.7971287970084675,226.00523853302,216.2305367620368
17,Pima,9,RandomForest,0.75,0.5384615384615384,0.14,0.6666666666666666,0.6992307692307694,0.7814407814407813,1.9715352058410645,2.17963833557932
18,Pima,10,Snapshot Ensemble,0.8289473684210527,0.6153846153846154,0.06,0.8421052631578947,0.833846153846154,0.800746250768395,192.09711408615112,119.70434690776624
19,Pima,10,RandomForest,0.7894736842105263,0.6153846153846154,0.12,0.7272727272727273,0.7476923076923079,0.822256195687158,1.1209158897399902,1.197190661179392
0,Plasma Retinol,1,Snapshot Ensemble,0.5625,1.0,1.0,0.5625,0.4642857142857143,0.25,847.8712666034698,2020.420268177986
1,Plasma Retinol,1,RandomForest,0.53125,0.6111111111111112,0.5714285714285714,0.5789473684210527,0.5198412698412698,0.6611670395227444,6.234389781951904,10.868847370147703
2,Plasma Retinol,2,Snapshot Ensemble,0.5625,1.0,1.0,0.5625,0.3928571428571428,0.25,594.9973473548889,1685.347929596901
3,Plasma Retinol,2,RandomForest,0.59375,0.6666666666666666,0.5,0.631578947368421,0.5833333333333333,0.7023809523809526,4.876073122024536,12.461446225643158
4,Plasma Retinol,3,Snapshot Ensemble,0.5625,1.0,1.0,0.5625,0.5277777777777778,0.7638888888888888,530.0077559947968,1946.6779977083208
5,Plasma Retinol,3,RandomForest,0.5625,0.6111111111111112,0.5,0.6111111111111112,0.5555555555555555,0.6777777777777779,4.74760890007019,10.26918739080429
6,Plasma Retinol,4,Snapshot Ensemble,0.59375,1.0,1.0,0.59375,0.534412955465587,0.5631339483766887,458.74278569221497,2041.233941912651
7,Plasma Retinol,4,RandomForest,0.46875,0.6842105263157895,0.8461538461538461,0.5416666666666666,0.4190283400809717,0.644597605123921,5.340734481811523,14.554761350154877
8,Plasma Retinol,5,Snapshot Ensemble,0.59375,1.0,1.0,0.59375,0.5101214574898786,0.5187499999999999,413.00513434410095,1455.2050605416298
9,Plasma Retinol,5,RandomForest,0.6875,0.7894736842105263,0.4615384615384615,0.7142857142857143,0.6639676113360324,0.7629024016351558,3.601229429244995,8.897557854652405
10,Plasma Retinol,6,Snapshot Ensemble,0.5806451612903226,1.0,1.0,0.5806451612903226,0.6111111111111112,0.8055555555555556,379.2653238773346,1535.6016543603712
11,Plasma Retinol,6,RandomForest,0.6129032258064516,0.7222222222222222,0.5384615384615384,0.65,0.5918803418803418,0.7169962335216572,3.8394832611083984,10.220827594880134
12,Plasma Retinol,7,Snapshot Ensemble,0.5806451612903226,1.0,1.0,0.5806451612903226,0.5,0.75,342.0136830806732,1840.9182179358695
13,Plasma Retinol,7,RandomForest,0.6774193548387096,0.9444444444444444,0.6923076923076923,0.6538461538461539,0.6260683760683761,0.7746228604583695,3.610292911529541,7.870158841533046
14,Plasma Retinol,8,Snapshot Ensemble,0.5806451612903226,1.0,1.0,0.5806451612903226,0.5,0.75,300.88453698158264,1579.421920161093
15,Plasma Retinol,8,RandomForest,0.7096774193548387,1.0,0.6923076923076923,0.6666666666666666,0.6538461538461537,0.7954545454545454,2.8004684448242188,5.239102148240613
16,Plasma Retinol,9,Snapshot Ensemble,0.5806451612903226,1.0,1.0,0.5806451612903226,0.376068376068376,0.3864246693702357,219.1121802330017,700.3044005363219
17,Plasma Retinol,9,RandomForest,0.4516129032258064,0.7222222222222222,0.9230769230769232,0.52,0.3995726495726496,0.6500360750360751,1.1493117809295654,2.589541096841135
18,Plasma Retinol,10,Snapshot Ensemble,0.5806451612903226,1.0,1.0,0.5806451612903226,0.4465811965811966,0.3687641723356009,187.3189685344696,462.9648270145539
19,Plasma Retinol,10,RandomForest,0.5483870967741935,0.6666666666666666,0.6153846153846154,0.6,0.5256410256410257,0.6766666666666666,1.1751222610473633,2.788797501594789
0,PM10,1,Snapshot Ensemble,0.52,1.0,1.0,0.52,0.5384615384615384,0.769230769230769,593.1224370002747,608.3113956451416
1,PM10,1,RandomForest,0.7,0.6923076923076923,0.2916666666666667,0.72,0.700320512820513,0.7748684540215486,4.228956937789917,6.312460899353027
2,PM10,2,Snapshot Ensemble,0.52,0.7692307692307693,0.75,0.5263157894736842,0.480769230769231,0.4550045821710366,461.8081274032593,991.9472074508668
3,PM10,2,RandomForest,0.74,0.6538461538461539,0.1666666666666666,0.8095238095238095,0.7435897435897438,0.8118990384615385,5.746762752532959,9.280118942260742
4,PM10,3,Snapshot Ensemble,0.52,1.0,1.0,0.52,0.4807692307692308,0.505286576168929,527.63996052742,754.9205780029297
5,PM10,3,RandomForest,0.56,0.5769230769230769,0.4583333333333333,0.5769230769230769,0.559294871794872,0.6728685401286021,5.347766160964966,6.913161277770996
6,PM10,4,Snapshot Ensemble,0.52,1.0,1.0,0.52,0.5592948717948718,0.7700668896321069,464.4819254875183,791.7809343338013
7,PM10,4,RandomForest,0.7,0.7692307692307693,0.375,0.6896551724137931,0.6971153846153849,0.7784421460892049,4.707053422927856,7.552542686462402
8,PM10,5,Snapshot Ensemble,0.48,0.76,0.8,0.4871794871794871,0.544,0.6844102160238889,405.27387595176697,443.5790061950684
9,PM10,5,RandomForest,0.5,0.56,0.56,0.5,0.5,0.64,3.368420362472534,4.629039764404297
10,PM10,6,Snapshot Ensemble,0.56,0.84,0.72,0.5384615384615384,0.5456000000000001,0.6712908960449473,433.0794785022736,543.198823928833
11,PM10,6,RandomForest,0.58,0.6,0.44,0.5769230769230769,0.5800000000000001,0.6884615384615385,3.769146919250488,4.463667869567871
12,PM10,7,Snapshot Ensemble,0.46,0.6,0.68,0.46875,0.4608,0.4545258337201492,340.8551392555237,736.1462831497192
13,PM10,7,RandomForest,0.54,0.64,0.56,0.5333333333333333,0.54,0.6766666666666666,5.513996362686157,8.827495574951172
14,PM10,8,Snapshot Ensemble,0.5,1.0,1.0,0.5,0.48,0.25,335.5383400917053,574.027509689331
15,PM10,8,RandomForest,0.64,0.76,0.48,0.6129032258064516,0.64,0.7464516129032258,3.786365270614624,4.619855880737305
16,PM10,9,Snapshot Ensemble,0.48,0.72,0.76,0.4864864864864865,0.5127999999999999,0.6285186904595526,275.1923770904541,592.9443883895874
17,PM10,9,RandomForest,0.64,0.6,0.32,0.6521739130434783,0.6399999999999999,0.7260869565217392,4.0608069896698,5.118632316589356
18,PM10,10,Snapshot Ensemble,0.56,0.68,0.56,0.5483870967741935,0.5552,0.3892842890815828,343.0346796512604,440.931921005249
19,PM10,10,RandomForest,0.6,0.68,0.48,0.5862068965517241,0.6000000000000001,0.713103448275862,2.354832887649536,3.7081336975097656
0,Prnn Synth,1,Snapshot Ensemble,0.84,0.8333333333333334,0.1538461538461538,0.8333333333333334,0.9423076923076924,0.9416434555531032,64.24090886116028,109.39855575561523
1,Prnn Synth,1,RandomForest,0.8,0.6666666666666666,0.0769230769230769,0.8888888888888888,0.794871794871795,0.8649425287356323,0.6233170032501221,4.996109008789063
2,Prnn Synth,2,Snapshot Ensemble,0.92,0.9166666666666666,0.0769230769230769,0.9166666666666666,0.9807692307692308,0.9817094872801724,81.82152032852173,269.4473457336426
3,Prnn Synth,2,RandomForest,0.96,0.9166666666666666,0.0,1.0,0.9583333333333334,0.9791666666666669,0.0554299354553222,0.8778762817382812
4,Prnn Synth,3,Snapshot Ensemble,0.92,0.9166666666666666,0.0769230769230769,0.9166666666666666,0.9935897435897436,0.9937980030721968,21.27556824684143,152.72906303405762
5,Prnn Synth,3,RandomForest,0.96,0.9166666666666666,0.0,1.0,0.9583333333333334,0.9791666666666669,0.0076923370361328,0.0616168975830078
6,Prnn Synth,4,Snapshot Ensemble,0.84,0.9166666666666666,0.2307692307692307,0.7857142857142857,0.9615384615384616,0.9693637217777892,83.53553557395935,111.52240753173828
7,Prnn Synth,4,RandomForest,0.8,0.8333333333333334,0.2307692307692307,0.7692307692307693,0.8012820512820513,0.8498995983935743,0.9017648696899414,3.4680652618408203
8,Prnn Synth,5,Snapshot Ensemble,0.8,0.8333333333333334,0.2307692307692307,0.7692307692307693,0.8461538461538461,0.8327824058534175,82.64356589317322,132.7265167236328
9,Prnn Synth,5,RandomForest,0.72,0.6666666666666666,0.2307692307692307,0.7272727272727273,0.7179487179487182,0.7880952380952382,0.1752781867980957,0.2035808563232422
10,Prnn Synth,6,Snapshot Ensemble,0.84,1.0,0.3333333333333333,0.7647058823529411,0.9615384615384616,0.9663398701557876,44.205456256866455,113.46891403198242
11,Prnn Synth,6,RandomForest,0.76,1.0,0.5,0.6842105263157895,0.75,0.8333333333333333,0.9570209980010986,2.0893096923828125
12,Prnn Synth,7,Snapshot Ensemble,0.76,0.8461538461538461,0.3333333333333333,0.7333333333333333,0.8525641025641026,0.851430784542192,21.57187533378601,79.84413146972656
13,Prnn Synth,7,RandomForest,0.88,0.9230769230769232,0.1666666666666666,0.8571428571428571,0.8782051282051281,0.9042986425339368,0.0839390754699707,0.063486099243164
14,Prnn Synth,8,Snapshot Ensemble,0.84,0.7692307692307693,0.0833333333333333,0.9090909090909092,0.9423076923076924,0.946072260966437,45.382216691970825,66.02431297302246
15,Prnn Synth,8,RandomForest,0.76,0.6153846153846154,0.0833333333333333,0.8888888888888888,0.7660256410256411,0.8442131263232181,0.0210506916046142,0.4553604125976562
16,Prnn Synth,9,Snapshot Ensemble,0.96,0.9230769230769232,0.0,1.0,0.9743589743589745,0.9801805337519622,86.40630507469177,171.0669708251953
17,Prnn Synth,9,RandomForest,0.96,0.9230769230769232,0.0,1.0,0.9615384615384616,0.9807692307692308,0.8291175365447998,2.536172866821289
18,Prnn Synth,10,Snapshot Ensemble,0.84,0.7692307692307693,0.0833333333333333,0.9090909090909092,0.9487179487179488,0.9480808125032196,42.39413809776306,33.8530158996582
19,Prnn Synth,10,RandomForest,0.84,0.6923076923076923,0.0,1.0,0.8461538461538461,0.9230769230769232,0.8464856147766113,2.7854061126708984
0,Socmob,1,Snapshot Ensemble,0.2672413793103448,0.0555555555555555,0.0,1.0,0.9111111111111112,0.9082652299639444,1002.7167348861694,312.36604575453134
1,Socmob,1,RandomForest,0.2672413793103448,0.0555555555555555,0.0,1.0,0.5277777777777778,0.763888888888889,5.435266017913818,4.083203858342665
2,Socmob,2,Snapshot Ensemble,0.9741379310344828,0.9888888888888888,0.0769230769230769,0.978021978021978,0.9987179487179488,0.9987839648814828,946.4709815979004,288.7202747936907
3,Socmob,2,RandomForest,0.9655172413793104,0.9777777777777776,0.0769230769230769,0.9777777777777776,0.9504273504273504,0.957977669728075,5.706248760223389,3.702295237574084
4,Socmob,3,Snapshot Ensemble,0.9396551724137931,1.0,0.2692307692307692,0.9278350515463918,0.9726495726495726,0.9741504450656268,819.8633365631104,281.4159948250343
5,Socmob,3,RandomForest,0.8879310344827587,0.9444444444444444,0.3076923076923077,0.913978494623656,0.8183760683760685,0.8632442169131591,4.697622299194336,3.072362521599079
6,Socmob,4,Snapshot Ensemble,0.956896551724138,0.9666666666666668,0.0769230769230769,0.9775280898876404,0.9854700854700854,0.9885682052802852,642.9309728145599,260.94132250752943
7,Socmob,4,RandomForest,0.9396551724137931,0.9444444444444444,0.0769230769230769,0.9770114942528736,0.9337606837606838,0.9484542073454209,3.9859137535095215,2.478523501034441
8,Socmob,5,Snapshot Ensemble,0.9741379310344828,1.0,0.1153846153846153,0.967741935483871,1.0,1.0,572.6627502441406,383.06633357344
9,Socmob,5,RandomForest,0.9827586206896552,1.0,0.0769230769230769,0.9782608695652174,0.9615384615384616,0.9642857142857144,5.081522703170776,3.333132842491413
10,Socmob,6,Snapshot Ensemble,0.9827586206896552,1.0,0.0769230769230769,0.9782608695652174,0.997863247863248,0.997933572783194,564.0284399986267,174.78710824045643
11,Socmob,6,RandomForest,0.9741379310344828,0.9888888888888888,0.0769230769230769,0.978021978021978,0.955982905982906,0.961135614363361,2.9879934787750244,1.9473166301332676
12,Socmob,7,Snapshot Ensemble,0.9304347826086956,0.9666666666666668,0.2,0.9456521739130436,0.9791111111111112,0.9869030330139028,571.7704846858978,129.80820199717644
13,Socmob,7,RandomForest,0.9043478260869564,0.9333333333333332,0.2,0.9438202247191012,0.8666666666666667,0.8950980392156862,2.030240535736084,1.3371882231339165
14,Socmob,8,Snapshot Ensemble,0.982608695652174,1.0,0.08,0.9782608695652174,1.0,1.0,393.4177420139313,156.46807421808657
15,Socmob,8,RandomForest,0.9739130434782608,1.0,0.12,0.967741935483871,0.94,0.9464285714285714,1.985318660736084,1.1907639710799507
16,Socmob,9,Snapshot Ensemble,0.8347826086956521,1.0,0.76,0.8256880733944955,1.0,1.0,241.26223134994507,87.32336293096127
17,Socmob,9,RandomForest,0.8608695652173913,1.0,0.64,0.8490566037735849,0.6799999999999999,0.8048780487804876,1.430710792541504,1.0907857314400051
18,Socmob,10,Snapshot Ensemble,0.7913043478260869,1.0,0.96,0.7894736842105263,0.9953333333333334,0.9958247344940844,104.30764150619508,24.317293581755266
19,Socmob,10,RandomForest,0.808695652173913,1.0,0.88,0.8035714285714286,0.5599999999999999,0.7659574468085104,0.4445157051086426,0.0974655151367187
0,Statlog Australian Credit,1,Snapshot Ensemble,0.6956521739130435,1.0,0.9545454545454546,0.6911764705882353,0.5348162475822051,0.538334171174884,788.5447406768799,1219.914864802706
1,Statlog Australian Credit,1,RandomForest,0.7246376811594203,0.9574468085106383,0.7727272727272727,0.7258064516129032,0.5923597678916829,0.7660525908923327,6.132453441619873,6.273839784705121
2,Statlog Australian Credit,2,Snapshot Ensemble,0.6666666666666666,0.9361702127659576,0.9090909090909092,0.6875,0.6663442940038686,0.6959513956419663,771.3867924213409,1015.0398655214173
3,Statlog Australian Credit,2,RandomForest,0.6666666666666666,0.8723404255319149,0.7727272727272727,0.7068965517241379,0.5498065764023212,0.7332232604100218,5.69634747505188,4.869457604228587
4,Statlog Australian Credit,3,Snapshot Ensemble,0.6956521739130435,0.9787234042553192,0.9090909090909092,0.696969696969697,0.5357833655705997,0.547497734138449,578.0875198841095,464.7492533144744
5,Statlog Australian Credit,3,RandomForest,0.7101449275362319,0.9148936170212766,0.7272727272727273,0.7288135593220338,0.5938104448742748,0.7572864195674511,3.7523250579833984,4.35423505479011
6,Statlog Australian Credit,4,Snapshot Ensemble,0.6956521739130435,1.0,0.9545454545454546,0.6911764705882353,0.5899419729206964,0.6313935116660626,556.0336277484894,555.3242158198702
7,Statlog Australian Credit,4,RandomForest,0.7536231884057971,0.9787234042553192,0.7272727272727273,0.7419354838709677,0.625725338491296,0.7815289236261881,4.066040992736816,3.5995746004408686
8,Statlog Australian Credit,5,Snapshot Ensemble,0.6956521739130435,0.9574468085106383,0.8636363636363636,0.703125,0.647001934235977,0.6444299601215576,508.804758310318,515.5970635621444
9,Statlog Australian Credit,5,RandomForest,0.6231884057971014,0.8085106382978723,0.7727272727272727,0.6909090909090909,0.5178916827853,0.7077851519292082,3.5063061714172363,3.6197123320206352
10,Statlog Australian Credit,6,Snapshot Ensemble,0.6376811594202898,0.9148936170212766,0.9545454545454546,0.671875,0.630560928433269,0.6013784342650258,460.1375272274017,812.3524983723959
11,Statlog Australian Credit,6,RandomForest,0.6811594202898551,0.8723404255319149,0.7272727272727273,0.7192982456140351,0.5725338491295939,0.7407574159355786,3.0275771617889404,2.905852552773296
12,Statlog Australian Credit,7,Snapshot Ensemble,0.7101449275362319,1.0,0.9090909090909092,0.7014925373134329,0.549323017408124,0.5815842597728864,334.07029247283936,312.8832699596018
13,Statlog Australian Credit,7,RandomForest,0.6521739130434783,0.8936170212765957,0.8636363636363636,0.6885245901639344,0.5149903288201163,0.7276695277462267,2.093522787094116,2.0085970560709634
14,Statlog Australian Credit,8,Snapshot Ensemble,0.6231884057971014,0.8936170212765957,0.9545454545454546,0.6666666666666666,0.509671179883946,0.5091024058605059,212.86563324928284,94.89476853522702
15,Statlog Australian Credit,8,RandomForest,0.6811594202898551,0.8936170212765957,0.7727272727272727,0.711864406779661,0.5604448742746617,0.7415412257196133,0.3303494453430176,0.4937614219776098
16,Statlog Australian Credit,9,Snapshot Ensemble,0.6666666666666666,0.9565217391304348,0.9130434782608696,0.676923076923077,0.4565217391304347,0.5114928531280791,80.82230567932129,33.03149126578069
17,Statlog Australian Credit,9,RandomForest,0.6811594202898551,0.8913043478260869,0.7391304347826086,0.7068965517241379,0.5760869565217391,0.746159420289855,0.3155801296234131,0.2254368602365687
18,Statlog Australian Credit,10,Snapshot Ensemble,0.6811594202898551,1.0,0.9565217391304348,0.6764705882352942,0.6238185255198488,0.5548013295324202,53.68062043190002,181.1255544855975
19,Statlog Australian Credit,10,RandomForest,0.6666666666666666,0.9347826086956522,0.8695652173913043,0.6825396825396826,0.532608695652174,0.7427317967522263,1.1999070644378662,1.1547752048658289
0,Statlog Heart,1,Snapshot Ensemble,0.7777777777777778,0.8333333333333334,0.2666666666666666,0.7142857142857143,0.8722222222222222,0.8352148758289906,425.7919929027557,2153.3722524289733
1,Statlog Heart,1,RandomForest,0.7037037037037037,0.75,0.3333333333333333,0.6428571428571429,0.7083333333333334,0.7836538461538461,4.181318521499634,13.43538143016674
2,Statlog Heart,2,Snapshot Ensemble,0.8148148148148148,0.6666666666666666,0.0666666666666666,0.8888888888888888,0.9333333333333332,0.9329796258229294,354.78304076194763,2715.0071461995444
3,Statlog Heart,2,RandomForest,0.8518518518518519,0.75,0.0666666666666666,0.9,0.8416666666666667,0.8966836734693877,5.172647714614868,19.46572021201805
4,Statlog Heart,3,Snapshot Ensemble,0.8518518518518519,0.75,0.0666666666666666,0.9,0.8666666666666667,0.8824905962569801,293.1334812641144,2300.889677471585
5,Statlog Heart,3,RandomForest,0.8518518518518519,0.75,0.0666666666666666,0.9,0.8416666666666667,0.8966836734693877,4.027691841125488,13.932899192527488
6,Statlog Heart,4,Snapshot Ensemble,0.8148148148148148,0.75,0.1333333333333333,0.8181818181818182,0.8777777777777779,0.8409348350745536,276.8201892375946,1913.293449966996
7,Statlog Heart,4,RandomForest,0.7777777777777778,0.6666666666666666,0.1333333333333333,0.8,0.7666666666666666,0.8333333333333333,3.285708427429199,11.83428587736907
8,Statlog Heart,5,Snapshot Ensemble,0.8518518518518519,0.8333333333333334,0.1333333333333333,0.8333333333333334,0.9444444444444444,0.9523624439064676,216.60807704925537,1368.9771404972782
9,Statlog Heart,5,RandomForest,0.925925925925926,0.9166666666666666,0.0666666666666666,0.9166666666666666,0.925,0.9452683615819208,3.162329912185669,7.760648374204282
10,Statlog Heart,6,Snapshot Ensemble,0.8888888888888888,0.8333333333333334,0.0666666666666666,0.9090909090909092,0.9333333333333332,0.9399096649242554,235.3337516784668,2052.942920614172
11,Statlog Heart,6,RandomForest,0.7777777777777778,0.75,0.2,0.75,0.775,0.8322368421052632,3.6254749298095694,12.73179054260254
12,Statlog Heart,7,Snapshot Ensemble,0.7407407407407407,0.5833333333333334,0.1333333333333333,0.7777777777777778,0.7611111111111113,0.8026815146727836,286.9240572452545,1331.8379984961616
13,Statlog Heart,7,RandomForest,0.7407407407407407,0.5833333333333334,0.1333333333333333,0.7777777777777778,0.7250000000000001,0.8028100775193798,2.558481216430664,6.689654456244575
14,Statlog Heart,8,Snapshot Ensemble,0.8888888888888888,0.9166666666666666,0.1333333333333333,0.8461538461538461,0.9888888888888888,0.9898070339246812,218.93247318267825,1348.9735214798538
15,Statlog Heart,8,RandomForest,0.8888888888888888,0.9166666666666666,0.1333333333333333,0.8461538461538461,0.8916666666666666,0.9156746031746033,2.173001527786255,6.475925445556641
16,Statlog Heart,9,Snapshot Ensemble,0.8518518518518519,0.9166666666666666,0.2,0.7857142857142857,0.9277777777777778,0.8839071454113524,153.67032265663147,1285.0506747210468
17,Statlog Heart,9,RandomForest,0.8888888888888888,0.9166666666666666,0.1333333333333333,0.8461538461538461,0.8916666666666666,0.9156746031746033,2.14509391784668,8.25900501675076
18,Statlog Heart,10,Snapshot Ensemble,0.7777777777777778,0.5833333333333334,0.0666666666666666,0.875,0.8222222222222223,0.8660820394322927,153.6447901725769,990.8835887908936
19,Statlog Heart,10,RandomForest,0.8518518518518519,0.6666666666666666,0.0,1.0,0.8333333333333333,0.9166666666666666,2.159921646118164,5.781253178914389
0,Veteran,1,Snapshot Ensemble,0.7142857142857143,1.0,1.0,0.7142857142857143,0.475,0.5480623842783552,94.40393328666688,250.26675633021765
1,Veteran,1,RandomForest,0.5,0.5,0.5,0.7142857142857143,0.5,0.625,0.0507497787475585,0.3323895590645926
2,Veteran,2,Snapshot Ensemble,0.7142857142857143,1.0,1.0,0.7142857142857143,0.4124999999999999,0.4741600075932039,82.13625884056091,455.7242734091623
3,Veteran,2,RandomForest,0.5714285714285714,0.7,0.75,0.7,0.475,0.6663793103448277,0.0024864673614501,0.0856944492885044
4,Veteran,3,Snapshot Ensemble,0.7142857142857143,1.0,1.0,0.7142857142857143,0.5874999999999999,0.736701630791848,87.0728862285614,924.2970262254988
5,Veteran,3,RandomForest,0.7142857142857143,1.0,1.0,0.7142857142857143,0.5,0.75,0.2569577693939209,1.4439310346330916
6,Veteran,4,Snapshot Ensemble,0.7142857142857143,1.0,1.0,0.7142857142857143,0.55,0.5426719399744984,101.02615451812744,238.9106069292341
7,Veteran,4,RandomForest,0.5,0.6,0.75,0.6666666666666666,0.425,0.6222222222222222,0.0368006229400634,0.7635014397757394
8,Veteran,5,Snapshot Ensemble,0.6428571428571429,1.0,1.0,0.6428571428571429,0.5,0.6091068159566612,75.67917966842651,842.6796027592251
9,Veteran,5,RandomForest,0.4285714285714285,0.2222222222222222,0.2,0.6666666666666666,0.5111111111111112,0.5687134502923976,0.0185236930847167,0.1419442040579659
